account_id,marketing_channel,sharp_yn,country_group,account_open_year,account_open_month,sharp_flag
33279,Display,N,United Kingdom,2017,3,0
33280,SEO,N,United Kingdom,2017,4,0
33281,SEO,N,United Kingdom,2016,10,0
33282,PPC Brand,N,United Kingdom,2011,2,0
33283,Display,N,United Kingdom,2012,2,0
33284,PPC (inc Competitor),N,United Kingdom,2017,7,0
33285,Direct,N,Ireland,2013,11,0
33286,Affiliates,Y,United Kingdom,2018,12,1
33287,Direct,N,Ireland,2011,5,0
33288,Direct,N,Ireland,2015,4,0
33289,SEO,N,United Kingdom,2018,7,0
33290,Affiliates,Y,United Kingdom,2007,10,1
33291,Affiliates,N,United Kingdom,2017,2,0
33292,Affiliates,N,United Kingdom,2018,3,0
33293,Direct,N,Ireland,2011,4,0
33294,PPC (inc Competitor),N,United Kingdom,2014,5,0
33295,Direct,N,United Kingdom,2017,11,0
33296,Affiliates,N,United Kingdom,2012,9,0
33297,Display,N,United Kingdom,2016,3,0
33298,Direct,N,United Kingdom,2015,8,0
33299,Direct,N,United Kingdom,2018,12,0
33300,Direct,N,United Kingdom,2018,10,0
33301,Affiliates,Y,United Kingdom,2018,11,1
33302,PPC Brand,N,United Kingdom,2011,4,0
33303,SEO,N,Ireland,2018,4,0
33304,Affiliates,N,United Kingdom,2007,5,0
33305,PPC (inc Competitor),N,United Kingdom,2012,4,0
33306,SEO,Y,Other,2018,9,1
33307,Direct,N,United Kingdom,2018,3,0
33308,Display,N,United Kingdom,2018,6,0
33309,Direct,N,United Kingdom,2018,6,0
33310,Direct,N,United Kingdom,2018,4,0
33311,Direct,N,United Kingdom,2018,6,0
33312,Direct,N,United Kingdom,2018,6,0
33313,Direct,N,United Kingdom,2018,7,0
33314,SEO,Y,Other,2017,1,1
33315,Affiliates,Y,Other,2017,10,1
33316,Direct,N,Ireland,2007,3,0
33317,Direct,N,Ireland,2014,1,0
33318,Direct,Y,Ireland,2017,1,1
33319,Direct,Y,United Kingdom,2018,11,1
33320,Direct,N,United Kingdom,2018,12,0
33321,Direct,N,United Kingdom,2018,10,0
33322,Direct,Y,Ireland,2018,7,1
33323,PPC Brand,N,Ireland,2017,3,0
33324,PPC (inc Competitor),N,United Kingdom,2018,11,0
33325,Direct,N,United Kingdom,2018,12,0
33326,PPC Brand,N,Ireland,2010,3,0
33327,Direct,N,Ireland,2013,3,0
33328,PPC Brand,N,Ireland,2014,3,0
33329,Direct,N,Ireland,2005,12,0
33330,Direct,N,Ireland,2014,1,0
33331,Direct,N,Ireland,2013,9,0
33332,Affiliates,Y,United Kingdom,2006,9,1
33333,PPC Brand,N,United Kingdom,2015,6,0
33334,Direct,N,United Kingdom,2015,8,0
33335,Direct,N,United Kingdom,2008,3,0
33336,PPC (inc Competitor),N,United Kingdom,2012,4,0
33337,Display,N,United Kingdom,2016,4,0
33338,SEO,N,United Kingdom,2016,4,0
33339,SEO,N,United Kingdom,2010,6,0
33340,Direct,N,United Kingdom,2012,4,0
33341,PPC (inc Competitor),N,United Kingdom,2016,4,0
33342,Direct,N,United Kingdom,2017,10,0
33343,Affiliates,N,United Kingdom,2018,6,0
33344,Affiliates,N,United Kingdom,2016,4,0
33345,SEO,Y,United Kingdom,2017,3,1
33346,SEO,N,Ireland,2016,1,0
33347,Direct,N,United Kingdom,2015,4,0
33348,PPC Brand,N,United Kingdom,2017,5,0
33349,Affiliates,N,United Kingdom,2018,10,0
33350,SEO,N,United Kingdom,2018,12,0
33351,SEO,N,United Kingdom,2018,10,0
33352,Direct,N,United Kingdom,2018,11,0
33353,SEO,N,United Kingdom,2018,10,0
33354,SEO,Y,United Kingdom,2018,3,1
33355,Other,N,United Kingdom,2012,9,0
33356,Affiliates,N,United Kingdom,2017,3,0
33357,PPC Brand,Y,United Kingdom,2016,2,1
33358,Direct,N,United Kingdom,2014,4,0
33359,Affiliates,Y,United Kingdom,2018,3,1
33360,Direct,N,Ireland,2006,9,0
33361,PPC Brand,N,Ireland,2012,8,0
33362,Direct,N,Ireland,2015,6,0
33363,Direct,N,Ireland,2017,4,0
33364,SEO,N,Ireland,2017,6,0
33365,Direct,N,Ireland,2014,1,0
33366,PPC (inc Competitor),N,Ireland,2017,3,0
33367,SEO,N,Ireland,2009,2,0
33368,PPC Brand,N,United Kingdom,2017,4,0
33369,PPC (inc Competitor),N,United Kingdom,2017,4,0
33370,Direct,N,United Kingdom,2017,2,0
33371,Direct,N,United Kingdom,2017,9,0
33372,Direct,N,United Kingdom,2017,5,0
33373,Direct,N,United Kingdom,2017,3,0
33374,Social,N,United Kingdom,2018,12,0
33375,Direct,N,Ireland,2011,4,0
33376,PPC Brand,Y,United Kingdom,2018,10,1
33377,Direct,N,United Kingdom,2018,12,0
33378,Affiliates,N,United Kingdom,2015,7,0
33379,Direct,Y,United Kingdom,2005,11,1
33380,Direct,Y,United Kingdom,2018,5,1
33381,SEO,Y,United Kingdom,2018,12,1
33382,Social,N,United Kingdom,2018,5,0
33383,Affiliates,Y,United Kingdom,2018,4,1
33384,PPC Brand,N,Ireland,2018,7,0
33385,SEO,Y,Other,2017,12,1
33386,Direct,N,Ireland,2009,3,0
33387,Affiliates,N,United Kingdom,2012,4,0
33388,Affiliates,N,United Kingdom,2013,4,0
33389,PPC Brand,N,United Kingdom,2013,3,0
33390,Direct,N,United Kingdom,2012,8,0
33391,Affiliates,Y,United Kingdom,2017,12,1
33392,Direct,N,Ireland,2009,3,0
33393,SEO,N,Ireland,2016,6,0
33394,Direct,N,Ireland,2010,10,0
33395,Direct,N,Ireland,2011,3,0
33396,PPC Brand,N,Ireland,2012,12,0
33397,Direct,Y,United Kingdom,2018,11,1
33398,SEO,Y,Other,2018,10,1
33399,PPC Brand,N,Ireland,2012,2,0
33400,PPC Brand,N,Ireland,2014,5,0
33401,PPC (inc Competitor),N,United Kingdom,2016,3,0
33402,Affiliates,N,United Kingdom,2017,4,0
33403,Direct,N,United Kingdom,2017,4,0
33404,Affiliates,N,United Kingdom,2017,2,0
33405,SEO,N,United Kingdom,2017,5,0
33406,PPC Brand,N,United Kingdom,2016,3,0
33407,PPC Brand,N,United Kingdom,2014,4,0
33408,Social,N,United Kingdom,2018,6,0
33409,Direct,N,United Kingdom,2018,2,0
33410,Direct,N,United Kingdom,2018,4,0
33411,PPC Brand,N,United Kingdom,2018,6,0
33412,Affiliates,N,United Kingdom,2018,7,0
33413,PPC (inc Competitor),N,United Kingdom,2018,4,0
33414,Direct,N,United Kingdom,2018,6,0
33415,Direct,Y,United Kingdom,2018,4,1
33416,PPC (inc Competitor),N,United Kingdom,2018,9,0
33417,Direct,N,Ireland,2016,8,0
33418,Affiliates,N,United Kingdom,2004,5,0
33419,PPC Brand,Y,United Kingdom,2017,9,1
33420,Direct,Y,United Kingdom,2004,6,1
33421,Direct,N,Ireland,2006,10,0
33422,SEO,N,Ireland,2011,8,0
33423,Direct,N,Ireland,2016,2,0
33424,PPC Brand,N,Ireland,2017,3,0
33425,Direct,N,Ireland,2010,1,0
33426,Direct,N,Ireland,2017,3,0
33427,SEO,N,Ireland,2017,3,0
33428,Direct,N,United Kingdom,2016,1,0
33429,Social,N,United Kingdom,2016,2,0
33430,Direct,N,United Kingdom,2014,8,0
33431,Display,N,United Kingdom,2016,12,0
33432,Direct,N,United Kingdom,2016,10,0
33433,Direct,N,United Kingdom,2016,4,0
33434,SEO,N,United Kingdom,2015,4,0
33435,PPC Brand,N,United Kingdom,2017,5,0
33436,Direct,N,United Kingdom,2010,11,0
33437,Direct,N,United Kingdom,2012,4,0
33438,PPC Brand,N,United Kingdom,2014,4,0
33439,Affiliates,Y,United Kingdom,2018,10,1
33440,PPC Brand,Y,Ireland,2014,11,1
33441,Affiliates,Y,United Kingdom,2018,10,1
33442,Direct,N,United Kingdom,2018,11,0
33443,SEO,N,United Kingdom,2018,12,0
33444,Affiliates,N,United Kingdom,2018,12,0
33445,Direct,N,Ireland,2015,11,0
33446,Direct,N,United Kingdom,2018,11,0
33447,Affiliates,N,United Kingdom,2018,12,0
33448,SEO,N,Ireland,2018,7,0
33449,SEO,N,United Kingdom,2018,4,0
33450,Affiliates,N,United Kingdom,2018,6,0
33451,Affiliates,Y,Other,2016,8,1
33452,Affiliates,N,United Kingdom,2018,7,0
33453,Direct,Y,United Kingdom,2018,12,1
33454,Direct,Y,United Kingdom,2018,11,1
33455,Direct,Y,Ireland,2017,8,1
33456,PPC Brand,N,Ireland,2014,3,0
33457,Affiliates,Y,Other,2013,8,1
33458,PPC (inc Competitor),Y,United Kingdom,2018,12,1
33459,SEO,Y,Other,2018,5,1
33460,Affiliates,Y,United Kingdom,2018,9,1
33461,Direct,N,United Kingdom,2016,11,0
33462,PPC Brand,N,United Kingdom,2018,6,0
33463,Affiliates,N,United Kingdom,2018,6,0
33464,Affiliates,N,United Kingdom,2018,2,0
33465,Direct,N,United Kingdom,2018,5,0
33466,Affiliates,Y,Other,2016,2,1
33467,Affiliates,N,United Kingdom,2018,8,0
33468,Direct,N,United Kingdom,2018,8,0
33469,Affiliates,Y,United Kingdom,2018,7,1
33470,SEO,N,United Kingdom,2018,4,0
33471,Direct,N,Ireland,2013,4,0
33472,Direct,Y,United Kingdom,2006,6,1
33473,PPC (inc Competitor),N,United Kingdom,2014,4,0
33474,PPC Brand,N,United Kingdom,2016,1,0
33475,Direct,Y,United Kingdom,2013,4,1
33476,Direct,Y,Other,2018,2,1
33477,Direct,Y,Other,2018,3,1
33478,Affiliates,N,United Kingdom,2016,5,0
33479,Display,N,Ireland,2011,2,0
33480,SEO,N,Ireland,2016,5,0
33481,Direct,N,Ireland,2012,4,0
33482,Direct,N,Ireland,2016,7,0
33483,PPC Brand,N,Ireland,2013,4,0
33484,Direct,N,United Kingdom,2016,4,0
33485,PPC Brand,N,United Kingdom,2010,8,0
33486,Affiliates,N,United Kingdom,2007,4,0
33487,PPC Brand,N,United Kingdom,2015,3,0
33488,Direct,N,United Kingdom,2015,4,0
33489,Direct,N,United Kingdom,2013,9,0
33490,SEO,N,United Kingdom,2014,3,0
33491,Direct,Y,United Kingdom,2018,12,1
33492,PPC Brand,N,United Kingdom,2016,4,0
33493,Direct,N,Ireland,2013,10,0
33494,Affiliates,Y,United Kingdom,2018,10,1
33495,Direct,N,Ireland,2013,10,0
33496,SEO,Y,United Kingdom,2018,11,1
33497,Affiliates,Y,United Kingdom,2011,5,1
33498,SEO,N,Ireland,2013,7,0
33499,PPC Brand,Y,Ireland,2017,11,1
33500,PPC (inc Competitor),N,United Kingdom,2018,10,0
33501,Direct,N,United Kingdom,2018,11,0
33502,Social,N,United Kingdom,2018,12,0
33503,Direct,Y,Other,2018,10,1
33504,Direct,Y,Ireland,2013,8,1
33505,SEO,N,Ireland,2018,3,0
33506,Direct,N,Ireland,2017,4,0
33507,Affiliates,Y,United Kingdom,2018,1,1
33508,PPC Brand,N,United Kingdom,2012,4,0
33509,Direct,N,Ireland,2015,8,0
33510,Direct,N,Ireland,2010,9,0
33511,Direct,N,United Kingdom,2014,4,0
33512,Display,N,United Kingdom,2014,4,0
33513,PPC Brand,N,United Kingdom,2009,2,0
33514,SEO,N,Ireland,2015,4,0
33515,Affiliates,Y,United Kingdom,2017,3,1
33516,SEO,N,Ireland,2015,3,0
33517,Direct,N,Ireland,2016,3,0
33518,Direct,N,Ireland,2015,4,0
33519,Direct,N,Ireland,2014,5,0
33520,SEO,N,Ireland,2017,4,0
33521,PPC Brand,Y,United Kingdom,2018,11,1
33522,Affiliates,Y,United Kingdom,2018,10,1
33523,PPC Brand,N,United Kingdom,2017,4,0
33524,Direct,N,United Kingdom,2014,4,0
33525,Direct,N,United Kingdom,2017,9,0
33526,Display,N,United Kingdom,2018,1,0
33527,Direct,N,United Kingdom,2017,4,0
33528,Direct,N,United Kingdom,2016,5,0
33529,SEO,N,United Kingdom,2017,4,0
33530,PPC (inc Competitor),N,United Kingdom,2017,4,0
33531,Affiliates,N,United Kingdom,2009,7,0
33532,Affiliates,N,United Kingdom,2010,6,0
33533,Direct,N,United Kingdom,2016,12,0
33534,Direct,N,United Kingdom,2012,8,0
33535,Direct,N,United Kingdom,2018,6,0
33536,Direct,N,United Kingdom,2018,6,0
33537,SEO,Y,United Kingdom,2017,3,1
33538,Affiliates,N,United Kingdom,2018,11,0
33539,PPC (inc Competitor),N,United Kingdom,2018,3,0
33540,Direct,N,United Kingdom,2018,4,0
33541,PPC (inc Competitor),N,Ireland,2018,7,0
33542,Affiliates,N,United Kingdom,2009,8,0
33543,Display,Y,United Kingdom,2016,9,1
33544,SEO,N,United Kingdom,2012,4,0
33545,PPC Brand,N,United Kingdom,2016,1,0
33546,Direct,N,United Kingdom,2014,8,0
33547,SEO,N,United Kingdom,2017,3,0
33548,Direct,N,United Kingdom,2014,5,0
33549,Social,N,United Kingdom,2015,7,0
33550,PPC Brand,N,United Kingdom,2014,11,0
33551,Direct,N,United Kingdom,2010,6,0
33552,SEO,N,United Kingdom,2018,8,0
33553,PPC Brand,N,Ireland,2016,3,0
33554,SEO,Y,United Kingdom,2018,5,1
33555,SEO,Y,United Kingdom,2018,8,1
33556,SEO,N,United Kingdom,2018,4,0
33557,SEO,N,United Kingdom,2018,6,0
33558,Direct,Y,Ireland,2016,12,1
33559,Direct,Y,Other,2018,12,1
33560,SEO,N,Ireland,2011,4,0
33561,Direct,Y,Ireland,2016,8,1
33562,PPC Brand,N,Ireland,2015,8,0
33563,Direct,N,United Kingdom,2018,12,0
33564,SEO,N,Ireland,2017,4,0
33565,PPC Brand,N,United Kingdom,2018,12,0
33566,PPC Brand,N,Ireland,2012,9,0
33567,SEO,N,United Kingdom,2018,11,0
33568,Affiliates,N,United Kingdom,2018,12,0
33569,Display,N,Ireland,2016,11,0
33570,SEO,N,Ireland,2011,3,0
33571,Display,N,Ireland,2011,2,0
33572,Social,N,United Kingdom,2018,6,0
33573,PPC Brand,N,United Kingdom,2016,1,0
33574,Display,N,United Kingdom,2018,6,0
33575,PPC Brand,Y,United Kingdom,2018,7,1
33576,SEO,N,United Kingdom,2018,11,0
33577,Direct,N,Ireland,2007,3,0
33578,PPC Brand,Y,United Kingdom,2018,12,1
33579,SEO,Y,United Kingdom,2018,11,1
33580,Direct,N,Ireland,2013,8,0
33581,PPC Brand,N,United Kingdom,2013,4,0
33582,Direct,Y,Other,2018,11,1
33583,SEO,Y,Other,2018,3,1
33584,SEO,N,United Kingdom,2017,2,0
33585,Affiliates,Y,United Kingdom,2017,1,1
33586,SEO,Y,United Kingdom,2017,11,1
33587,PPC (inc Competitor),N,United Kingdom,2013,4,0
33588,Affiliates,Y,United Kingdom,2018,2,1
33589,Affiliates,Y,United Kingdom,2018,3,1
33590,Affiliates,Y,United Kingdom,2018,9,1
33591,SEO,N,Ireland,2016,7,0
33592,PPC Brand,N,Ireland,2013,4,0
33593,PPC Brand,N,Ireland,2012,1,0
33594,Direct,N,Ireland,2015,4,0
33595,PPC Brand,N,Ireland,2012,2,0
33596,PPC Brand,N,United Kingdom,2010,11,0
33597,PPC Brand,N,United Kingdom,2013,3,0
33598,SEO,N,United Kingdom,2013,4,0
33599,Direct,N,United Kingdom,2017,4,0
33600,PPC Brand,N,United Kingdom,2014,2,0
33601,Direct,N,Ireland,2011,11,0
33602,Direct,N,United Kingdom,2014,6,0
33603,Direct,N,United Kingdom,2016,7,0
33604,PPC (inc Competitor),N,United Kingdom,2011,4,0
33605,Display,N,United Kingdom,2017,3,0
33606,SEO,N,Ireland,2013,4,0
33607,Social,N,United Kingdom,2018,1,0
33608,Direct,N,United Kingdom,2015,1,0
33609,Direct,N,United Kingdom,2017,4,0
33610,Direct,N,United Kingdom,2008,2,0
33611,Direct,Y,United Kingdom,2018,11,1
33612,PPC Brand,N,United Kingdom,2017,10,0
33613,SEO,Y,United Kingdom,2018,11,1
33614,Affiliates,N,United Kingdom,2005,11,0
33615,Affiliates,N,United Kingdom,2007,6,0
33616,PPC Brand,Y,United Kingdom,2013,2,1
33617,Social,N,United Kingdom,2018,1,0
33618,PPC Brand,N,United Kingdom,2018,6,0
33619,Affiliates,N,United Kingdom,2018,4,0
33620,Affiliates,N,United Kingdom,2016,5,0
33621,Direct,N,United Kingdom,2018,12,0
33622,SEO,N,United Kingdom,2018,10,0
33623,Affiliates,N,United Kingdom,2018,11,0
33624,SEO,N,United Kingdom,2018,10,0
33625,SEO,Y,Other,2018,3,1
33626,SEO,N,United Kingdom,2018,9,0
33627,SEO,Y,Other,2018,8,1
33628,Direct,Y,United Kingdom,2017,12,1
33629,Direct,Y,United Kingdom,2018,5,1
33630,Affiliates,N,United Kingdom,2018,8,0
33631,SEO,N,United Kingdom,2017,4,0
33632,SEO,N,United Kingdom,2018,6,0
33633,Affiliates,N,United Kingdom,2014,8,0
33634,Affiliates,N,United Kingdom,2018,7,0
33635,Affiliates,Y,United Kingdom,2018,5,1
33636,Direct,Y,United Kingdom,2018,3,1
33637,Direct,Y,United Kingdom,2012,2,1
33638,Affiliates,Y,United Kingdom,2017,8,1
33639,Affiliates,Y,United Kingdom,2016,2,1
33640,Affiliates,Y,United Kingdom,2018,2,1
33641,SEO,N,Ireland,2017,7,0
33642,Direct,N,Ireland,2017,7,0
33643,Direct,N,Ireland,2017,8,0
33644,Direct,N,Ireland,2015,1,0
33645,Direct,N,Ireland,2015,10,0
33646,Direct,N,Ireland,2015,8,0
33647,Direct,N,Ireland,2009,10,0
33648,Affiliates,N,United Kingdom,2016,4,0
33649,PPC Brand,N,United Kingdom,2017,4,0
33650,Affiliates,N,United Kingdom,2016,4,0
33651,PPC (inc Competitor),N,United Kingdom,2014,4,0
33652,Affiliates,N,United Kingdom,2008,4,0
33653,PPC (inc Competitor),N,United Kingdom,2017,4,0
33654,Affiliates,N,United Kingdom,2011,8,0
33655,Direct,N,Ireland,2013,4,0
33656,SEO,N,United Kingdom,2017,4,0
33657,PPC (inc Competitor),N,United Kingdom,2016,10,0
33658,Direct,N,Ireland,2011,4,0
33659,SEO,N,Ireland,2014,11,0
33660,PPC Brand,N,Ireland,2016,7,0
33661,PPC Brand,Y,United Kingdom,2018,10,1
33662,SEO,Y,Other,2018,8,1
33663,SEO,N,United Kingdom,2018,12,0
33664,Direct,N,United Kingdom,2018,12,0
33665,Direct,N,United Kingdom,2018,11,0
33666,PPC Brand,N,United Kingdom,2018,12,0
33667,Direct,Y,Ireland,2006,7,1
33668,SEO,N,United Kingdom,2018,11,0
33669,Display,Y,United Kingdom,2018,1,1
33670,SEO,Y,Other,2018,4,1
33671,Affiliates,N,United Kingdom,2018,6,0
33672,Affiliates,N,United Kingdom,2018,8,0
33673,Direct,N,United Kingdom,2016,11,0
33674,SEO,N,United Kingdom,2017,4,0
33675,PPC Brand,N,United Kingdom,2013,7,0
33676,Direct,N,United Kingdom,2017,4,0
33677,Direct,N,Ireland,2007,9,0
33678,Direct,N,United Kingdom,2015,10,0
33679,Direct,N,United Kingdom,2015,3,0
33680,PPC Brand,N,United Kingdom,2017,4,0
33681,Direct,N,United Kingdom,2016,9,0
33682,Direct,N,United Kingdom,2017,10,0
33683,Direct,N,Ireland,2014,3,0
33684,SEO,N,Ireland,2014,3,0
33685,PPC Brand,N,Ireland,2011,12,0
33686,Direct,N,Ireland,2015,7,0
33687,SEO,N,Ireland,2013,2,0
33688,PPC Brand,N,United Kingdom,2018,10,0
33689,PPC Brand,N,United Kingdom,2018,12,0
33690,Direct,N,United Kingdom,2018,10,0
33691,PPC Brand,N,United Kingdom,2018,11,0
33692,PPC Brand,N,United Kingdom,2018,12,0
33693,SEO,N,Ireland,2018,4,0
33694,Affiliates,N,United Kingdom,2018,6,0
33695,Affiliates,N,United Kingdom,2018,4,0
33696,Affiliates,N,United Kingdom,2014,11,0
33697,Affiliates,N,United Kingdom,2018,4,0
33698,PPC Brand,N,United Kingdom,2016,4,0
33699,Direct,N,United Kingdom,2008,11,0
33700,Affiliates,Y,United Kingdom,2017,9,1
33701,Affiliates,N,United Kingdom,2016,11,0
33702,SEO,N,Ireland,2009,4,0
33703,SEO,N,Ireland,2015,4,0
33704,Direct,N,Ireland,2000,3,0
33705,Direct,N,Ireland,1998,8,0
33706,SEO,N,Ireland,2010,4,0
33707,SEO,N,Ireland,2015,1,0
33708,Direct,N,United Kingdom,2005,12,0
33709,PPC Brand,N,United Kingdom,2014,3,0
33710,Affiliates,N,United Kingdom,2014,4,0
33711,Direct,N,United Kingdom,2016,3,0
33712,Affiliates,N,United Kingdom,2007,1,0
33713,Direct,N,United Kingdom,2016,12,0
33714,Direct,N,United Kingdom,2006,6,0
33715,Affiliates,N,United Kingdom,2017,4,0
33716,Affiliates,N,United Kingdom,2017,4,0
33717,Direct,N,Ireland,2013,7,0
33718,Affiliates,N,United Kingdom,2014,12,0
33719,Direct,N,Ireland,2009,4,0
33720,PPC (inc Competitor),Y,United Kingdom,2018,10,1
33721,Affiliates,Y,United Kingdom,2018,11,1
33722,PPC Brand,N,Ireland,2010,10,0
33723,PPC (inc Competitor),N,United Kingdom,2018,12,0
33724,Direct,N,United Kingdom,2018,12,0
33725,RAE,N,United Kingdom,2018,12,0
33726,Direct,N,United Kingdom,2018,12,0
33727,PPC (inc Competitor),N,United Kingdom,2018,12,0
33728,PPC Brand,Y,United Kingdom,2018,11,1
33729,Affiliates,N,United Kingdom,2018,2,0
33730,PPC Brand,N,Ireland,2013,3,0
33731,Direct,N,Ireland,2015,7,0
33732,Direct,N,Ireland,2015,4,0
33733,SEO,N,Ireland,2015,3,0
33734,SEO,N,Ireland,2017,3,0
33735,Direct,N,Ireland,2013,8,0
33736,Display,N,Ireland,2016,3,0
33737,PPC Brand,N,United Kingdom,2009,7,0
33738,Direct,N,United Kingdom,2016,2,0
33739,Direct,N,United Kingdom,2016,1,0
33740,Social,N,United Kingdom,2016,6,0
33741,PPC Brand,N,United Kingdom,2016,10,0
33742,PPC Brand,N,United Kingdom,2010,8,0
33743,Direct,N,United Kingdom,2016,4,0
33744,Direct,N,Ireland,2013,1,0
33745,Direct,N,Ireland,2006,3,0
33746,PPC Brand,N,Ireland,2011,7,0
33747,Direct,Y,United Kingdom,2018,10,1
33748,Direct,N,Ireland,2006,3,0
33749,Display,N,Ireland,2015,3,0
33750,PPC Brand,N,United Kingdom,2018,12,0
33751,SEO,N,Ireland,2018,10,0
33752,Affiliates,N,United Kingdom,2018,12,0
33753,Direct,Y,Ireland,2014,3,1
33754,Affiliates,Y,United Kingdom,2016,6,1
33755,Affiliates,N,United Kingdom,2018,4,0
33756,PPC Brand,N,United Kingdom,2018,6,0
33757,Affiliates,N,United Kingdom,2017,3,0
33758,SEO,Y,Other,2018,12,1
33759,Direct,Y,Other,2018,10,1
33760,SEO,N,United Kingdom,2017,1,0
33761,Direct,N,United Kingdom,2017,4,0
33762,PPC (inc Competitor),N,United Kingdom,2017,2,0
33763,Direct,N,United Kingdom,2017,5,0
33764,PPC (inc Competitor),N,United Kingdom,2017,4,0
33765,Direct,N,United Kingdom,2016,10,0
33766,PPC Brand,N,United Kingdom,2017,4,0
33767,Direct,N,United Kingdom,2013,10,0
33768,PPC Brand,N,United Kingdom,2011,5,0
33769,PPC (inc Competitor),N,United Kingdom,2016,9,0
33770,PPC Brand,N,United Kingdom,2017,2,0
33771,Display,N,United Kingdom,2014,4,0
33772,Affiliates,N,United Kingdom,2015,6,0
33773,Direct,N,United Kingdom,2014,4,0
33774,Direct,Y,United Kingdom,2012,4,1
33775,Direct,N,Ireland,2017,3,0
33776,Affiliates,N,United Kingdom,2018,4,0
33777,Affiliates,N,United Kingdom,2017,3,0
33778,Affiliates,N,United Kingdom,2018,8,0
33779,Affiliates,N,United Kingdom,2011,8,0
33780,PPC Brand,N,Ireland,2014,1,0
33781,PPC Brand,N,Ireland,2015,4,0
33782,PPC Brand,N,United Kingdom,2016,8,0
33783,Direct,N,United Kingdom,2017,4,0
33784,Affiliates,N,United Kingdom,2010,9,0
33785,Affiliates,N,United Kingdom,2016,11,0
33786,PPC Brand,N,Ireland,2012,3,0
33787,Direct,N,Ireland,2009,4,0
33788,Direct,N,Ireland,2000,11,0
33789,Direct,N,United Kingdom,2018,11,0
33790,SEO,N,United Kingdom,2018,11,0
33791,Direct,N,Ireland,2018,10,0
33792,PPC Brand,N,United Kingdom,2018,12,0
33793,Affiliates,N,United Kingdom,2018,12,0
33794,RAE,N,United Kingdom,2018,10,0
33795,SEO,N,United Kingdom,2018,11,0
33796,Affiliates,N,United Kingdom,2016,4,0
33797,Affiliates,N,United Kingdom,2018,4,0
33798,Direct,N,United Kingdom,2018,9,0
33799,Direct,N,Ireland,2018,3,0
33800,Direct,N,Ireland,2018,7,0
33801,Direct,N,United Kingdom,2018,7,0
33802,PPC Brand,N,United Kingdom,2018,12,0
33803,Affiliates,N,United Kingdom,2018,6,0
33804,Direct,N,United Kingdom,2018,2,0
33805,Direct,N,United Kingdom,2018,7,0
33806,Direct,N,United Kingdom,2018,6,0
33807,PPC (inc Competitor),N,United Kingdom,2018,2,0
33808,Display,Y,Ireland,2017,8,1
33809,Social,N,United Kingdom,2018,7,0
33810,Affiliates,N,United Kingdom,2018,6,0
33811,Affiliates,N,United Kingdom,2018,7,0
33812,Direct,N,United Kingdom,2018,6,0
33813,Affiliates,N,United Kingdom,2018,6,0
33814,Direct,N,Ireland,2018,3,0
33815,SEO,N,United Kingdom,2018,11,0
33816,Direct,N,United Kingdom,2007,5,0
33817,Affiliates,Y,United Kingdom,2013,10,1
33818,Affiliates,Y,United Kingdom,2011,9,1
33819,Direct,N,United Kingdom,2012,6,0
33820,Affiliates,N,Ireland,2016,6,0
33821,Affiliates,N,United Kingdom,2013,5,0
33822,Direct,N,Ireland,2015,3,0
33823,Direct,N,Ireland,2015,3,0
33824,PPC Brand,N,Ireland,2016,10,0
33825,SEO,N,Ireland,2015,4,0
33826,Direct,N,United Kingdom,2015,1,0
33827,Direct,N,United Kingdom,2016,4,0
33828,Direct,N,United Kingdom,2016,7,0
33829,Direct,Y,Ireland,2018,10,1
33830,Direct,Y,United Kingdom,2018,11,1
33831,Direct,N,United Kingdom,2016,4,0
33832,Direct,N,Ireland,2012,3,0
33833,Display,N,United Kingdom,2017,1,0
33834,Direct,N,Ireland,2013,3,0
33835,Affiliates,N,United Kingdom,2013,3,0
33836,SEO,Y,Other,2018,10,1
33837,Affiliates,Y,United Kingdom,2017,3,1
33838,PPC Brand,N,United Kingdom,2018,10,0
33839,PPC (inc Competitor),N,United Kingdom,2018,12,0
33840,Affiliates,N,United Kingdom,2018,11,0
33841,PPC (inc Competitor),N,United Kingdom,2018,10,0
33842,Affiliates,Y,United Kingdom,2011,3,1
33843,SEO,N,United Kingdom,2018,3,0
33844,Direct,Y,United Kingdom,2014,3,1
33845,Affiliates,N,United Kingdom,2015,3,0
33846,Affiliates,N,United Kingdom,2018,3,0
33847,Affiliates,Y,United Kingdom,2016,10,1
33848,Affiliates,Y,Other,2018,7,1
33849,PPC Brand,N,United Kingdom,2009,4,0
33850,Direct,Y,Other,2018,3,1
33851,Affiliates,Y,United Kingdom,2017,3,1
33852,SEO,Y,United Kingdom,2018,5,1
33853,Direct,Y,United Kingdom,2018,5,1
33854,SEO,N,Ireland,2009,4,0
33855,Direct,N,Ireland,2017,1,0
33856,SEO,N,Ireland,2009,1,0
33857,SEO,N,Ireland,2017,3,0
33858,Direct,N,Ireland,2004,12,0
33859,Direct,N,Ireland,2016,8,0
33860,Direct,N,Ireland,2015,4,0
33861,Affiliates,N,Ireland,2015,10,0
33862,Affiliates,N,United Kingdom,2017,4,0
33863,SEO,N,United Kingdom,2015,7,0
33864,Display,N,United Kingdom,2016,4,0
33865,Direct,N,United Kingdom,2016,4,0
33866,Direct,N,United Kingdom,2014,2,0
33867,SEO,N,United Kingdom,2017,4,0
33868,Direct,N,United Kingdom,2017,3,0
